seed,iteration,label,before_aggregation,before_threshold,after_aggregation,after_threshold,before_objective_score,after_objective_score,objective_improvement,accepted,candidate_macro_f1,candidate_micro_f1,candidate_samples_f1,candidate_exact_match,candidate_hamming_loss,candidate_avg_pred_labels
2,3,Jay_Shetty,mean,0.8,mean,0.8,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,Nick_Vujicic,top3mean,0.63,top3mean,0.63,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,other_speaker_present,mean,0.57,mean,0.57,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,music_present,mean,0.49,mean,0.49,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,audience_reaction_present,mean,0.19,mean,0.19,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
2,3,silence_present,top3mean,0.5,top3mean,0.5,0.8716932951921793,0.8716932951921793,0.0,False,0.8831840622617735,0.9609375,0.968718455123985,0.8917050691244239,0.01152073732718894,1.467741935483871
3,1,Brene_Brown,top3mean,0.5,noisy_or,0.94,0.8535590383140718,0.854501427330862,0.0009423890167902238,True,0.8637405441845148,0.9490994518402506,0.9568136932192232,0.868663594470046,0.014976958525345621,1.4539170506912442
3,1,Eckhart_Tolle,top2mean,0.5,top2mean,0.5,0.854501427330862,0.854501427330862,0.0,False,0.8637405441845148,0.9490994518402506,0.9568136932192232,0.868663594470046,0.014976958525345621,1.4539170506912442
3,1,Eric_Thomas,mean,0.53,top3mean,0.75,0.854501427330862,0.8555633098579066,0.0010618825270446441,True,0.8639540293295068,0.9492583918813428,0.9575049374588546,0.8709677419354839,0.014976958525345621,1.4631336405529953
3,1,Gary_Vee,top3mean,0.5,top3mean,0.5,0.8555633098579066,0.8555633098579066,0.0,False,0.8639540293295068,0.9492583918813428,0.9575049374588546,0.8709677419354839,0.014976958525345621,1.4631336405529953
3,1,Jay_Shetty,mean,0.8,mean,0.8,0.8555633098579066,0.8555633098579066,0.0,False,0.8639540293295068,0.9492583918813428,0.9575049374588546,0.8709677419354839,0.014976958525345621,1.4631336405529953
3,1,Nick_Vujicic,mean,0.43,mean,0.43,0.8555633098579066,0.8555633098579066,0.0,False,0.8639540293295068,0.9492583918813428,0.9575049374588546,0.8709677419354839,0.014976958525345621,1.4631336405529953
3,1,other_speaker_present,top3mean,0.76,top2mean,0.82,0.8555633098579066,0.8583477337626241,0.002784423904717448,True,0.8646673204147891,0.9517884914463453,0.9609611586570113,0.8755760368663594,0.014285714285714285,1.4746543778801844
3,1,music_present,mean,0.49,p90,0.86,0.8583477337626241,0.8598891065004667,0.0015413727378426056,True,0.8654974609001019,0.9540140296180826,0.9628812815448761,0.880184331797235,0.013594470046082949,1.467741935483871
3,1,audience_reaction_present,max,0.68,max,0.86,0.8598891065004667,0.8622119814472254,0.0023228749467587573,True,0.8696382476495843,0.955503512880562,0.9640333552775949,0.8824884792626728,0.013133640552995391,1.4631336405529953
3,1,silence_present,top2mean,0.38,p75,0.35,0.8622119814472254,0.8665342236167394,0.004322242169513935,True,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
3,2,Brene_Brown,noisy_or,0.94,noisy_or,0.94,0.8665342236167394,0.8665342236167394,0.0,False,0.8777190557303924,0.9569976544175137,0.9655694535878868,0.8870967741935484,0.012672811059907835,1.4585253456221199
